relative_time,S1_EDA,S2_EDA,S3_EDA,S4_EDA,S5_EDA,S6_EDA,S7_EDA,S8_EDA,S9_EDA,S10_EDA
68.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
68.25,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.016657
68.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
68.75,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
69.0,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
69.25,0.024347,0.014096,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
69.5,0.024347,0.014096,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
69.75,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
70.0,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
70.25,0.023065,0.014096,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
70.5,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
70.75,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
71.0,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
71.25,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.002563,0.014096,0.01922
71.5,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
71.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
72.0,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
72.25,0.024347,0.015377,0.002563,0.0,0.0,0.0,0.0,0.002563,0.015377,0.01922
72.5,0.023065,0.014096,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
72.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
73.0,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.020501
73.25,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
73.5,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
73.75,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
74.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
74.25,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
74.5,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
74.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
75.0,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
75.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
75.5,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
75.75,0.024347,0.014096,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
76.0,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.003845,0.014096,0.016657
76.25,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
76.5,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
76.75,0.023065,0.014096,0.002563,0.0,0.0,0.0,0.0,0.003845,0.012814,0.01922
77.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.021783
77.25,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
77.5,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
77.75,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.020501
78.0,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
78.25,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
78.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
78.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
79.0,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
79.25,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
79.5,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.002563,0.012814,0.017939
79.75,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
80.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
80.25,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
80.5,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.015376
80.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
81.0,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
81.25,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
81.5,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
81.75,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
82.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
82.25,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
82.5,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
82.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
83.0,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
83.25,0.025628,0.012814,0.003845,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
83.5,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
83.75,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
84.0,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
84.25,0.025628,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
84.5,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
84.75,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
85.0,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.016658,0.01922
85.25,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
85.5,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
85.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.021783
86.0,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.003845,0.014096,0.017939
86.25,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
86.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
86.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.020501
87.0,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.016657
87.25,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
87.5,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
87.75,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
88.0,0.021784,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
88.25,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.021783
88.5,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
88.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
89.0,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
89.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
89.5,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
89.75,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.021783
90.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
90.25,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
90.5,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.011533,0.017939
90.75,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
91.0,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
91.25,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
91.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
91.75,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
92.0,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
92.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
92.5,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
92.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
93.0,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
93.25,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
93.5,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
93.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
94.0,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
94.25,0.024347,0.012814,0.002563,0.0,0.0,0.001281,0.0,0.001282,0.014096,0.01922
94.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
94.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
95.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
95.25,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.01794,0.017939
95.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
95.75,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
96.0,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.016658,0.01922
96.25,0.02691,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
96.5,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
96.75,0.021784,0.010251,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
97.0,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
97.25,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
97.5,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
97.75,0.025628,0.014096,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.020501
98.0,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
98.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
98.5,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
98.75,0.025628,0.012814,0.002563,0.0,0.0,0.0,0.0,0.002563,0.014096,0.021783
99.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
99.25,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
99.5,0.025628,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
99.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.020501
100.0,0.023065,0.014096,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
100.25,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
100.5,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
100.75,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.003845,0.014096,0.01922
101.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
101.25,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
101.5,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
101.75,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
102.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
102.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
102.5,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.020501
102.75,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
103.0,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
103.25,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
103.5,0.025628,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
103.75,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
104.0,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
104.25,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
104.5,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.016657
104.75,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
105.0,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
105.25,0.024347,0.014096,0.003845,0.0,0.0,0.0,0.0,0.002563,0.012814,0.01922
105.5,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
105.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
106.0,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
106.25,0.021784,0.014096,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
106.5,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
106.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.016657
107.0,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
107.25,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
107.5,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
107.75,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
108.0,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
108.25,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.003845,0.014096,0.016657
108.5,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
108.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.020501
109.0,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
109.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
109.5,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
109.75,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.016658,0.01922
110.0,0.025628,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
110.25,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
110.5,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
110.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
111.0,0.02691,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
111.25,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
111.5,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
111.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
112.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
112.25,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
112.5,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.021783
112.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
113.0,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
113.25,0.025628,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
113.5,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
113.75,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.016657
114.0,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
114.25,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
114.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
114.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
115.0,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.016657
115.25,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
115.5,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
115.75,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
116.0,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.016657
116.25,0.024347,0.011533,0.002563,0.0,0.0,0.001281,0.0,0.003845,0.012814,0.017939
116.5,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
116.75,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
117.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
117.25,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.016657
117.5,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
117.75,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
118.0,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
118.25,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
118.5,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
118.75,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
119.0,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
119.25,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
119.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.016657
119.75,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
120.0,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
120.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
120.5,0.020503,0.00897,0.0,0.0,0.0,0.0,0.0,0.0,0.010251,0.017939
120.75,0.025628,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
121.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.002563,0.014096,0.017939
121.25,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
121.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
121.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
122.0,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
122.25,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
122.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
122.75,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
123.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
123.25,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
123.5,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
123.75,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
124.0,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.020501
124.25,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
124.5,0.024347,0.010251,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
124.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
125.0,0.024347,0.010251,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
125.25,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
125.5,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
125.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
126.0,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
126.25,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
126.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
126.75,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
127.0,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
127.25,0.024347,0.011533,0.003845,0.0,0.0,0.001281,0.0,0.002563,0.012814,0.01922
127.5,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
127.75,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
128.0,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.002563,0.012814,0.017939
128.25,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
128.5,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.020501
128.75,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
129.0,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
129.25,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
129.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
129.75,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.002563,0.014096,0.017939
130.0,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
130.25,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.020501
130.5,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
130.75,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.020501
131.0,0.021784,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
131.25,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
131.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
131.75,0.023065,0.014096,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.021783
132.0,0.021784,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.016657
132.25,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
132.5,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
132.75,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
133.0,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
133.25,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
133.5,0.023065,0.014096,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
133.75,0.021784,0.011533,0.003845,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
134.0,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
134.25,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
134.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
134.75,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
135.0,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
135.25,0.024347,0.014096,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
135.5,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
135.75,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
136.0,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
136.25,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
136.5,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.016658,0.01922
136.75,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
137.0,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
137.25,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
137.5,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
137.75,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
138.0,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
138.25,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.002563,0.014096,0.01922
138.5,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
