relative_time,S1_HR,S2_HR,S3_HR,S4_HR,S5_HR,S6_HR,S7_HR,S8_HR,S9_HR,S10_HR
6464.0,121.0,93.58,73.15,67.77,105.58,75.38,70.2,107.23,86.42,85.17
6465.0,121.0,93.68,73.27,67.8,105.58,75.15,70.42,107.93,86.23,85.2
6466.0,121.0,93.75,73.28,67.88,105.58,74.92,70.77,108.65,86.03,85.22
6467.0,120.85,93.78,73.32,68.05,105.57,74.7,71.05,109.35,85.85,85.3
6468.0,120.68,93.8,73.4,68.05,105.57,74.52,71.33,110.07,85.52,85.38
6469.0,120.6,93.8,73.37,67.95,105.6,74.38,71.6,110.8,85.05,85.47
6470.0,120.47,93.8,73.35,67.8,105.65,74.25,71.88,111.63,84.58,85.37
6471.0,120.33,93.78,73.27,67.67,105.62,74.13,72.18,112.47,84.17,85.27
6472.0,120.18,93.73,73.15,67.55,105.58,74.18,72.57,113.3,83.73,85.15
6473.0,120.02,93.68,73.03,67.4,105.55,74.35,72.92,114.13,83.28,85.03
6474.0,119.95,93.63,72.92,67.2,105.52,74.53,73.28,114.97,82.85,85.0
6475.0,119.83,93.53,72.75,67.0,105.48,74.67,73.63,115.78,82.4,84.92
6476.0,119.73,93.43,72.57,66.73,105.42,74.88,74.03,116.45,81.92,84.83
6477.0,119.73,93.38,72.47,66.4,105.37,75.2,74.48,117.07,81.5,84.87
6478.0,119.62,93.4,72.38,66.05,105.28,75.1,74.93,117.73,80.95,84.83
6479.0,119.53,93.45,72.33,65.92,105.22,74.98,75.37,118.43,80.37,84.75
6480.0,119.48,93.53,72.23,65.8,105.18,74.82,75.85,119.17,79.88,84.63
6481.0,119.45,93.65,72.12,65.68,105.15,74.7,76.38,119.88,79.38,84.5
6482.0,119.58,93.77,72.02,65.53,105.15,74.62,76.9,120.47,78.88,84.37
6483.0,119.63,93.95,71.85,65.43,105.18,74.48,77.45,121.03,78.4,84.22
6484.0,119.75,94.1,71.67,65.42,105.3,74.37,78.0,121.52,77.95,84.07
6485.0,119.85,94.25,71.57,65.5,105.38,74.28,78.52,121.85,77.45,83.9
6486.0,119.92,94.37,71.47,65.75,105.48,74.2,79.03,121.97,76.8,83.75
6487.0,119.95,94.48,71.38,66.05,105.6,74.13,79.62,122.07,76.42,83.58
6488.0,119.97,94.62,71.3,66.38,105.68,74.08,80.18,122.05,76.07,83.43
6489.0,119.98,94.75,71.25,66.72,105.73,74.02,80.62,122.15,75.72,83.23
6490.0,119.97,94.92,71.25,67.07,105.77,74.0,81.13,122.17,75.38,83.0
6491.0,119.97,95.13,71.3,67.42,105.8,73.98,81.68,122.18,75.05,82.78
6492.0,119.97,95.35,71.35,67.82,105.87,74.02,82.22,122.18,74.63,82.55
6493.0,119.95,95.57,71.4,68.25,105.95,74.02,82.75,122.17,74.15,82.32
6494.0,119.93,95.83,71.53,68.62,106.05,74.1,83.28,122.18,73.9,82.07
6495.0,119.9,96.1,71.67,69.03,106.13,74.17,83.77,122.17,73.65,81.83
6496.0,119.85,96.35,71.78,69.3,106.22,74.2,84.25,122.23,73.48,81.57
6497.0,119.78,96.57,71.87,69.53,106.3,74.22,84.7,122.38,73.3,81.35
6498.0,119.7,96.8,71.93,69.57,106.35,74.33,85.15,122.52,73.13,81.17
6499.0,119.63,97.02,72.03,69.62,106.5,74.4,85.58,122.65,73.0,81.07
6500.0,119.58,97.22,72.15,69.77,106.63,74.47,86.02,122.78,72.87,80.93
6501.0,119.57,97.32,72.3,69.95,106.77,74.28,86.43,122.88,72.72,80.8
6502.0,119.55,97.43,72.42,70.18,106.9,74.07,86.82,122.93,72.58,80.72
6503.0,119.52,97.58,72.48,70.4,107.08,73.85,87.15,122.97,72.48,80.65
6504.0,119.5,97.73,72.63,70.62,107.28,73.65,87.5,123.0,72.38,80.63
6505.0,119.47,97.87,72.82,70.87,107.5,73.45,87.85,122.98,72.22,80.62
6506.0,119.43,98.0,73.03,71.1,107.73,73.22,88.25,122.93,72.05,80.58
6507.0,119.4,98.13,73.25,71.17,107.88,72.97,88.42,122.85,71.88,80.55
6508.0,119.35,98.25,73.47,71.25,108.03,72.68,88.58,122.73,71.68,80.58
6509.0,119.32,98.3,73.7,71.33,108.2,72.42,88.73,122.52,71.48,80.65
6510.0,119.32,98.32,73.88,71.3,108.25,72.1,88.83,122.27,71.27,80.67
6511.0,119.33,98.32,74.13,71.33,108.32,71.78,88.92,122.03,70.98,80.63
6512.0,119.37,98.38,74.42,71.37,108.43,71.45,89.0,121.82,70.55,80.62
6513.0,119.42,98.43,74.68,71.43,108.55,71.12,89.02,121.63,70.12,80.63
6514.0,119.48,98.48,75.02,71.48,108.68,70.78,89.07,121.43,69.68,80.68
6515.0,119.53,98.53,75.33,71.52,108.8,70.47,89.07,121.32,69.18,80.73
6516.0,119.58,98.6,75.68,71.55,108.92,70.12,89.08,121.3,68.7,80.75
6517.0,119.67,98.68,76.1,71.52,109.0,69.77,89.1,121.28,68.2,80.57
6518.0,119.73,98.62,76.52,71.62,109.08,69.38,89.12,121.2,67.72,80.37
6519.0,119.8,98.57,76.95,71.7,109.17,69.03,89.07,121.07,67.22,80.18
6520.0,119.87,98.52,77.27,71.65,109.25,68.72,89.07,120.92,66.72,80.03
6521.0,119.92,98.47,77.78,71.65,109.37,68.42,89.1,120.73,66.15,79.83
6522.0,120.02,98.4,78.32,71.72,109.53,68.12,89.12,120.52,65.7,79.7
6523.0,120.12,98.32,78.85,72.47,109.73,67.85,89.13,120.33,65.23,79.5
6524.0,120.25,98.23,79.37,73.27,109.97,67.6,89.18,120.05,64.77,79.3
6525.0,120.37,98.12,79.88,74.07,110.2,67.37,89.2,119.73,64.57,79.07
6526.0,120.45,98.05,80.55,74.8,110.43,67.13,89.25,119.43,64.32,78.77
6527.0,120.53,97.98,81.22,75.47,110.67,66.87,89.28,119.13,64.18,78.48
6528.0,120.63,97.92,81.83,76.23,110.93,66.6,89.25,118.85,64.2,78.27
6529.0,120.65,97.88,82.37,77.02,111.18,66.33,89.28,118.48,64.28,78.08
6530.0,120.68,97.87,82.88,77.83,111.38,66.13,89.48,118.1,64.47,78.05
6531.0,120.73,97.88,83.4,78.62,111.58,65.95,89.68,117.67,64.75,78.02
6532.0,120.72,97.95,83.9,79.38,111.77,65.53,89.88,117.25,65.03,78.0
6533.0,120.72,98.05,84.37,80.13,111.98,65.35,90.12,116.83,65.3,78.0
6534.0,120.6,98.13,84.82,80.88,112.28,65.2,90.38,116.37,65.55,77.9
6535.0,120.52,98.2,85.33,81.63,112.55,65.05,90.88,115.9,65.78,77.88
6536.0,120.43,98.25,85.87,82.38,112.95,65.18,91.38,115.68,66.07,77.87
6537.0,120.35,98.28,86.43,83.13,113.27,65.7,91.8,115.47,66.35,77.78
6538.0,120.28,98.27,87.0,83.87,113.6,66.22,92.25,115.22,66.75,77.6
6539.0,120.2,98.23,87.68,84.37,113.88,66.75,92.73,114.92,67.18,77.42
6540.0,120.08,98.18,88.3,84.87,114.15,67.33,93.18,114.58,67.48,77.25
6541.0,119.97,98.05,88.95,85.43,114.4,67.88,93.62,114.2,67.77,76.9
6542.0,119.67,97.92,89.6,86.0,114.72,68.42,94.08,113.82,68.03,76.37
6543.0,119.5,97.78,90.23,86.58,114.95,68.97,94.52,113.43,68.27,75.88
6544.0,119.32,97.68,90.9,87.13,114.97,69.55,94.93,113.03,68.67,75.42
6545.0,119.1,97.57,91.53,87.63,114.98,70.15,95.38,112.75,69.08,75.0
6546.0,118.9,97.48,92.13,88.05,115.0,70.77,95.88,112.68,69.6,74.58
6547.0,118.7,97.4,92.68,88.43,115.02,71.18,96.15,112.67,69.8,74.18
6548.0,118.5,97.37,93.2,88.8,115.05,71.6,96.42,112.65,70.03,73.8
6549.0,118.32,97.3,93.68,89.12,115.08,72.03,96.8,112.53,70.3,73.43
6550.0,118.17,97.18,94.1,89.42,115.1,72.45,97.12,112.45,70.53,73.12
6551.0,118.05,97.02,94.52,89.6,115.12,72.85,97.4,112.25,70.77,72.75
6552.0,117.97,96.85,94.97,89.78,115.12,73.12,97.72,112.12,71.07,72.37
6553.0,117.88,96.67,95.42,90.03,115.12,73.45,98.05,111.97,71.35,72.13
6554.0,117.82,96.43,95.82,90.25,115.12,73.67,98.38,111.82,71.27,71.88
6555.0,117.78,96.22,96.4,90.45,115.12,73.97,98.77,111.68,71.3,71.6
6556.0,117.78,96.02,97.02,90.65,115.12,74.33,99.17,111.53,71.25,71.37
6557.0,117.78,95.83,97.58,90.87,115.13,74.7,99.53,111.28,71.25,71.1
6558.0,117.8,95.67,98.18,91.25,115.17,74.97,99.88,111.03,71.22,70.83
6559.0,117.82,95.52,98.75,91.63,115.2,75.23,100.25,110.78,71.13,70.55
6560.0,117.8,95.4,99.32,91.98,115.25,75.55,100.55,110.48,71.07,70.23
6561.0,117.78,95.4,99.88,92.32,115.28,76.02,100.87,110.15,71.03,70.23
6562.0,117.77,95.4,100.52,92.63,115.33,76.53,101.17,109.92,71.02,70.22
6563.0,117.73,95.37,101.1,92.95,115.37,77.05,101.48,109.7,70.95,70.2
6564.0,117.72,95.32,101.65,93.35,115.4,77.55,101.72,109.5,70.87,70.17
6565.0,117.73,95.28,102.45,93.72,115.43,78.03,102.0,109.13,70.87,70.12
6566.0,117.77,95.23,103.33,94.08,115.45,78.52,102.25,108.73,70.87,70.05
6567.0,117.83,95.17,104.1,94.52,115.43,78.97,102.53,108.35,70.85,70.0
6568.0,117.88,95.1,104.88,94.93,115.4,79.48,102.83,107.97,70.97,70.0
6569.0,117.92,95.07,105.62,95.32,115.35,80.0,103.15,107.6,71.13,69.82
6570.0,117.95,95.07,106.35,95.82,115.27,80.57,103.5,107.3,71.35,69.62
6571.0,117.98,95.1,107.05,96.33,115.17,81.12,103.87,107.0,71.63,69.5
6572.0,118.03,95.13,107.22,96.9,115.02,81.67,104.23,106.68,72.1,69.32
6573.0,118.2,95.18,107.4,97.43,114.87,82.18,104.62,106.32,72.6,69.12
6574.0,118.3,95.22,107.57,97.97,114.68,82.73,105.0,105.95,73.17,68.88
6575.0,118.33,95.25,107.75,98.5,114.52,83.13,105.4,105.5,73.82,68.68
6576.0,118.35,95.25,107.97,99.0,114.33,83.58,105.77,104.97,74.5,68.43
6577.0,118.35,95.23,108.17,99.57,114.18,84.03,106.12,104.4,75.25,68.4
6578.0,118.35,95.23,108.38,100.02,114.03,84.5,106.5,103.85,75.98,68.38
6579.0,118.48,95.25,108.58,100.4,113.85,84.92,106.9,103.28,76.77,68.37
6580.0,118.62,95.28,108.78,100.82,113.68,85.37,107.3,102.72,77.45,68.28
6581.0,118.78,95.32,108.83,101.23,113.5,85.83,107.73,102.17,78.13,68.25
6582.0,118.87,95.35,108.85,101.8,113.27,86.3,108.18,101.65,78.9,68.1
6583.0,118.98,95.38,108.93,101.68,113.02,86.77,108.65,101.17,79.85,68.03
6584.0,119.05,95.38,108.98,101.53,112.73,87.22,109.07,100.65,80.75,67.98
6585.0,119.17,95.4,109.02,101.45,112.48,87.65,109.5,100.15,81.5,67.95
6586.0,119.3,95.38,109.0,101.32,112.23,88.08,109.82,99.62,82.03,67.98
6587.0,119.37,95.38,108.98,101.18,111.98,88.48,110.13,99.12,82.43,67.93
6588.0,119.45,95.43,108.98,101.12,111.65,88.87,110.5,98.63,82.87,67.88
6589.0,119.62,95.5,108.95,101.02,111.33,89.23,110.87,98.22,83.28,67.82
6590.0,119.75,95.58,108.95,100.92,111.02,89.57,111.07,97.82,83.63,67.82
6591.0,119.88,95.63,108.93,100.8,110.75,89.9,111.32,97.42,83.83,67.85
6592.0,120.05,95.63,108.9,100.68,110.52,90.28,111.6,97.02,84.13,67.92
6593.0,120.23,95.57,108.88,100.6,110.27,90.32,111.95,96.68,84.48,67.97
6594.0,120.28,95.62,108.9,100.53,109.93,90.3,112.28,96.4,84.88,68.0
6595.0,120.3,95.67,108.88,100.42,109.6,90.3,112.4,96.13,85.32,67.98
6596.0,120.33,95.73,108.98,100.27,109.15,90.05,112.53,95.78,85.72,68.08
6597.0,120.38,95.8,109.05,100.08,108.8,89.48,112.72,95.38,86.12,68.18
6598.0,120.45,95.9,109.12,99.95,108.48,88.92,112.82,95.02,86.55,68.33
6599.0,120.52,95.9,109.05,99.82,108.2,88.35,113.08,94.8,87.07,68.52
6600.0,120.58,95.92,109.02,99.62,108.02,87.78,113.37,94.57,87.5,68.65
6601.0,120.67,96.0,109.0,99.35,107.82,87.23,113.73,94.38,87.95,68.95
6602.0,120.77,96.08,109.02,99.13,107.55,86.68,113.98,94.23,88.45,69.47
6603.0,120.85,96.15,109.07,98.92,107.33,86.12,114.25,94.08,88.95,69.9
6604.0,120.97,96.18,109.2,98.65,107.25,85.5,114.48,93.93,89.23,70.32
6605.0,121.12,96.22,109.4,98.32,107.18,84.88,114.7,93.78,89.5,70.7
6606.0,121.27,96.23,109.62,98.02,107.12,84.27,115.05,93.63,89.78,71.05
6607.0,121.45,96.25,109.9,97.72,107.05,83.85,115.57,93.42,90.08,71.43
6608.0,121.63,96.2,110.2,97.4,107.0,83.43,116.05,93.28,90.23,71.8
6609.0,121.82,96.17,110.65,97.18,106.93,83.1,116.65,93.18,90.43,72.18
6610.0,122.02,96.15,111.0,96.98,106.85,82.78,117.27,93.12,90.58,72.53
6611.0,122.15,96.13,111.35,96.95,106.75,82.48,117.88,93.13,90.75,72.93
6612.0,122.25,96.1,111.68,96.9,106.63,82.22,117.98,93.08,90.97,73.4
6613.0,122.32,96.08,111.98,96.83,106.5,81.75,117.5,92.97,91.23,73.72
6614.0,122.43,96.07,112.23,96.78,106.37,81.33,116.67,92.85,91.62,73.92
6615.0,122.55,96.03,112.28,96.77,106.25,80.87,115.8,92.75,91.87,74.1
6616.0,122.65,96.0,112.32,96.8,106.13,80.37,114.82,92.67,92.12,74.27
6617.0,122.73,95.98,112.38,96.88,106.05,79.88,113.97,92.57,92.62,74.47
6618.0,122.8,95.93,112.43,96.95,105.97,79.42,113.13,92.55,93.13,74.62
6619.0,122.85,95.9,112.52,96.97,105.88,79.0,112.28,92.55,93.7,74.8
6620.0,122.85,95.85,112.6,96.98,105.77,78.6,111.52,92.55,94.22,75.02
6621.0,122.87,95.77,112.63,97.05,105.68,78.23,110.77,92.55,94.7,74.92
6622.0,122.9,95.68,112.65,97.07,105.58,77.85,110.07,92.5,95.13,74.82
6623.0,122.95,95.6,112.68,97.0,105.48,77.48,109.35,92.45,95.53,74.73
6624.0,122.93,95.53,112.75,96.85,105.57,77.07,108.72,92.38,95.85,74.7
6625.0,122.92,95.47,112.55,96.73,105.6,76.68,108.03,92.48,96.17,74.72
6626.0,122.88,95.38,112.28,96.62,105.63,76.45,107.38,92.68,96.47,74.78
6627.0,122.8,95.33,112.15,96.53,105.68,76.18,106.73,92.83,96.73,74.8
6628.0,122.75,95.28,112.0,96.45,105.72,75.83,106.05,93.0,96.88,74.82
6629.0,122.7,95.27,111.98,96.37,105.75,75.52,105.3,93.15,96.98,74.87
6630.0,122.63,95.23,111.92,96.25,105.78,75.15,104.53,93.3,97.03,74.93
6631.0,122.58,95.22,111.85,96.07,105.87,74.85,103.78,93.45,97.1,74.95
6632.0,122.57,95.28,112.28,95.92,105.93,74.58,103.02,93.65,97.22,74.98
6633.0,122.4,95.33,112.68,95.75,106.02,74.33,102.23,93.9,97.27,74.98
6634.0,122.27,95.4,113.07,95.62,106.13,74.12,101.43,94.22,97.3,75.0
6635.0,122.15,95.47,113.52,95.47,106.2,74.03,100.6,94.53,97.33,75.02
6636.0,122.03,95.53,113.97,95.3,106.28,73.9,99.78,94.87,97.33,75.12
6637.0,121.92,95.62,114.53,95.17,106.35,73.73,98.98,95.22,97.35,75.18
6638.0,121.85,95.7,115.1,95.02,106.32,73.58,98.17,95.52,97.37,75.28
6639.0,121.68,95.77,115.37,94.95,106.28,73.4,97.28,95.82,97.33,75.27
6640.0,121.63,95.8,115.63,94.93,106.23,73.2,96.4,96.1,97.42,75.28
6641.0,121.57,95.9,115.88,94.85,106.2,72.97,95.47,96.4,97.55,75.35
6642.0,121.5,96.02,116.12,94.62,106.18,72.72,94.63,96.7,97.62,75.57
6643.0,121.42,96.13,116.18,94.42,106.18,72.4,93.83,97.0,97.5,75.85
6644.0,121.38,96.28,116.32,94.2,106.2,72.2,93.1,97.32,97.42,76.1
6645.0,121.3,96.43,116.48,94.0,106.18,72.02,92.43,97.63,97.27,76.33
6646.0,121.2,96.58,116.67,93.88,106.17,71.83,91.8,97.93,97.35,76.57
6647.0,121.15,96.73,116.9,93.77,106.13,71.65,91.15,98.22,97.43,76.83
6648.0,120.95,96.73,117.13,93.67,106.12,71.47,90.47,98.43,97.48,77.03
6649.0,120.35,96.72,117.47,93.57,106.1,71.28,89.77,98.67,97.57,77.22
6650.0,119.78,96.7,117.78,93.45,106.07,71.07,88.97,98.9,97.55,77.37
6651.0,119.2,96.7,118.13,93.37,106.03,70.92,88.0,99.12,97.6,77.47
6652.0,118.67,96.7,118.5,93.28,106.0,70.75,87.02,99.25,97.5,77.55
6653.0,118.08,96.78,118.83,93.17,105.97,70.6,85.97,99.35,97.38,77.67
6654.0,117.63,96.77,119.17,93.05,105.95,70.55,84.95,99.45,97.23,77.78
6655.0,117.27,96.75,119.47,92.98,105.98,70.5,83.92,99.53,97.07,77.97
6656.0,116.93,96.73,119.63,92.95,106.0,70.48,82.88,99.62,96.88,78.03
6657.0,116.53,96.68,119.85,92.93,106.02,70.5,81.73,99.73,96.65,78.12
6658.0,116.12,96.72,120.07,92.87,106.03,70.53,80.67,99.78,96.4,78.28
6659.0,115.7,96.82,120.25,92.77,106.07,70.55,79.45,99.73,96.07,78.45
6660.0,115.15,96.88,120.47,92.77,105.98,70.53,78.3,99.7,95.83,78.65
6661.0,114.5,96.93,120.68,92.57,105.92,70.47,77.1,99.65,95.67,78.85
6662.0,113.92,97.03,120.97,92.33,105.88,70.4,75.92,99.53,95.47,79.08
6663.0,113.32,97.17,120.83,92.12,105.87,70.33,74.73,99.68,95.27,79.35
6664.0,112.73,97.28,120.6,91.98,105.87,70.28,73.57,100.0,95.08,79.62
6665.0,112.13,97.33,120.23,91.88,105.87,70.23,72.38,100.33,94.9,79.9
6666.0,111.48,97.4,119.8,91.73,105.87,70.1,71.02,100.63,94.72,80.18
6667.0,110.78,97.48,119.35,91.58,105.87,69.93,69.62,101.03,94.55,80.45
6668.0,110.12,97.57,118.98,91.43,105.87,69.77,68.27,101.37,94.45,80.72
6669.0,109.45,97.67,118.48,91.28,105.88,69.52,66.78,101.73,94.3,80.83
6670.0,108.88,97.77,118.08,91.03,105.93,69.22,65.32,102.08,94.22,80.98
6671.0,108.3,97.77,117.65,90.75,106.03,69.0,63.88,102.43,94.13,81.13
6672.0,107.72,97.77,117.18,90.5,106.18,68.83,62.98,102.77,94.02,81.22
6673.0,107.23,97.75,116.73,90.25,106.33,68.78,62.7,103.17,93.95,81.28
6674.0,106.67,97.72,116.3,90.02,106.6,68.73,62.8,103.55,93.87,81.42
6675.0,106.1,97.67,115.75,89.73,106.88,68.67,62.88,103.87,93.8,81.58
6676.0,105.5,97.58,115.2,89.42,107.17,68.6,63.12,104.18,93.77,81.75
6677.0,104.97,97.48,114.67,89.1,107.42,68.58,63.22,104.52,93.43,81.88
6678.0,104.45,97.4,114.2,88.83,107.67,68.6,63.27,104.78,93.15,82.07
6679.0,103.95,97.3,113.73,88.28,107.93,68.63,63.27,105.03,92.85,82.25
6680.0,103.53,97.2,113.2,87.73,108.22,68.6,63.38,105.35,92.58,82.42
6681.0,103.07,97.1,112.73,87.15,108.45,68.62,63.42,105.72,92.33,82.63
6682.0,102.67,96.98,112.28,86.6,108.63,68.63,63.45,106.08,92.17,82.88
6683.0,102.32,96.88,111.85,86.18,108.83,68.67,63.48,106.43,92.02,83.12
6684.0,102.05,96.83,111.4,85.78,108.8,68.78,63.5,106.82,91.95,83.28
6685.0,101.78,96.8,110.95,85.38,108.82,68.88,63.55,107.23,91.82,83.47
6686.0,101.52,96.82,110.48,85.03,108.82,68.87,63.6,107.58,91.7,83.65
6687.0,101.28,96.83,109.97,84.73,108.72,68.93,63.67,108.02,91.62,83.87
6688.0,101.05,96.88,109.45,84.42,108.63,69.05,63.85,108.47,91.57,84.07
6689.0,100.85,96.9,108.88,84.12,108.53,69.25,63.9,108.92,91.4,84.25
6690.0,100.65,97.02,108.3,83.87,108.45,69.47,63.93,109.4,91.28,84.38
6691.0,100.42,97.08,107.67,83.67,108.3,69.57,63.97,109.88,91.17,84.53
6692.0,100.18,97.03,107.08,83.43,108.18,69.63,64.08,110.35,91.02,84.67
6693.0,99.95,96.98,106.55,83.22,108.08,69.72,64.33,110.82,90.9,84.83
6694.0,99.73,96.87,106.0,82.98,107.97,69.78,64.58,111.22,90.75,85.0
6695.0,99.55,96.73,105.42,82.77,107.9,69.87,64.83,111.65,90.57,85.15
6696.0,99.23,96.47,104.83,82.58,107.85,69.92,65.12,112.12,90.5,85.3
6697.0,98.92,96.2,104.1,82.38,107.83,70.0,65.35,112.68,90.4,85.45
6698.0,98.57,95.95,103.47,82.2,107.93,70.07,65.73,113.32,90.3,85.57
6699.0,98.15,95.72,103.12,82.0,108.02,70.28,66.12,114.0,90.22,85.78
6700.0,97.65,95.52,102.77,81.75,108.08,70.5,66.55,114.68,90.13,86.0
6701.0,97.2,95.3,102.38,81.53,108.12,70.7,66.88,115.37,90.02,86.18
6702.0,96.85,95.1,102.08,81.3,108.13,70.92,67.08,116.0,89.92,86.37
6703.0,96.5,94.92,101.9,81.03,108.17,71.18,67.25,116.58,89.8,86.4
6704.0,96.1,94.77,101.68,80.8,108.2,71.35,67.33,117.17,89.72,86.45
6705.0,95.77,94.65,101.47,80.5,108.25,71.53,67.35,117.72,89.58,86.53
6706.0,95.48,94.57,101.15,80.18,108.3,71.55,67.33,118.28,89.52,86.62
6707.0,95.22,94.52,100.83,79.88,108.38,71.68,67.32,118.83,89.45,86.77
6708.0,95.07,94.58,100.55,79.57,108.5,71.83,67.3,119.42,89.37,86.87
6709.0,95.25,94.63,100.27,79.23,108.62,71.98,67.27,119.98,89.27,87.0
6710.0,95.42,94.67,99.97,78.92,108.8,72.15,67.27,120.53,89.18,87.15
6711.0,95.57,94.7,99.68,78.57,108.98,72.22,67.38,121.1,89.07,87.33
6712.0,95.72,94.77,99.43,78.1,109.17,72.18,67.5,121.72,89.02,87.53
6713.0,95.85,94.75,99.3,77.7,109.37,72.13,67.63,122.3,88.93,87.73
6714.0,96.03,94.72,99.1,77.28,109.55,71.97,67.68,122.93,88.92,87.92
6715.0,96.18,94.67,98.92,76.87,109.7,71.78,67.68,123.57,88.9,88.1
6716.0,96.32,94.62,98.77,76.47,109.88,71.58,67.65,123.95,88.92,88.28
6717.0,96.5,94.62,98.57,76.07,110.05,71.35,67.87,124.23,89.0,88.48
6718.0,96.83,94.52,98.38,75.67,110.2,71.1,68.02,124.55,89.08,88.65
6719.0,97.18,94.47,98.18,75.27,110.33,70.85,68.2,124.83,89.18,88.77
6720.0,97.65,94.45,98.0,74.83,110.5,70.63,68.3,125.13,89.3,88.9
6721.0,98.2,94.47,97.77,74.58,110.65,70.47,68.35,125.4,89.37,89.03
6722.0,98.63,94.43,97.38,74.35,110.78,70.35,68.43,125.72,89.37,89.12
6723.0,99.07,94.38,97.23,74.07,110.9,70.27,68.53,125.77,89.38,89.18
6724.0,99.45,94.37,97.07,73.73,110.98,70.18,68.67,125.72,89.4,89.22
6725.0,99.9,94.4,96.97,73.42,111.07,70.12,68.8,125.67,89.43,89.22
6726.0,100.08,94.4,96.97,73.08,111.13,70.13,68.93,125.73,89.47,89.28
6727.0,100.28,94.35,96.95,72.78,111.17,70.2,69.0,125.8,89.53,89.37
6728.0,100.47,94.28,96.83,72.45,111.17,70.27,69.07,125.87,89.58,89.47
6729.0,100.55,94.2,96.73,72.1,111.12,70.32,69.13,125.92,89.65,89.68
6730.0,100.53,94.13,96.6,71.85,111.0,70.38,69.2,125.98,89.73,89.88
6731.0,100.53,94.18,96.52,71.63,110.87,70.47,69.2,126.2,89.8,90.03
6732.0,100.72,94.27,96.43,71.43,110.68,70.58,69.18,126.47,89.85,90.15
6733.0,100.77,94.38,96.35,71.23,110.55,70.75,69.07,126.78,89.87,90.35
6734.0,100.77,94.53,96.27,70.95,110.28,71.05,68.92,127.12,89.95,90.57
6735.0,100.75,94.7,96.17,70.67,109.97,71.38,68.85,127.52,90.12,90.78
6736.0,100.8,94.93,96.08,70.4,109.67,71.7,68.9,127.87,90.25,91.0
6737.0,100.8,95.12,96.02,70.17,109.33,71.93,69.17,128.28,90.42,91.22
6738.0,100.77,95.27,95.87,69.9,108.97,72.15,69.47,128.53,90.3,91.42
6739.0,100.75,95.43,95.72,69.98,108.47,72.27,69.78,128.75,90.15,91.55
6740.0,100.72,95.58,95.57,70.05,107.97,72.42,70.02,128.93,90.0,91.68
6741.0,100.72,95.75,95.37,70.17,107.48,72.62,70.27,129.12,89.87,91.8
6742.0,100.65,95.92,95.13,70.35,107.07,72.82,70.45,129.25,89.68,91.88
6743.0,100.53,96.13,94.88,70.42,106.63,72.98,70.68,129.38,89.52,91.97
6744.0,100.38,96.3,94.67,70.47,106.25,73.23,70.92,129.5,89.35,92.03
6745.0,100.2,96.43,94.3,70.5,105.88,73.47,71.1,129.58,89.22,92.05
6746.0,100.02,96.55,93.98,70.5,105.53,73.6,71.28,129.68,89.07,92.02
6747.0,99.83,96.67,93.67,70.45,105.25,73.7,71.47,129.7,89.02,92.0
6748.0,99.62,96.75,93.32,70.3,104.93,73.78,71.57,129.72,88.95,92.0
6749.0,99.37,96.82,92.92,70.12,104.67,73.77,71.77,129.77,88.98,91.98
6750.0,99.13,96.75,92.55,69.92,104.38,73.78,72.03,129.77,88.98,92.0
6751.0,98.93,96.7,92.27,69.68,104.12,73.87,72.3,129.8,88.93,92.03
6752.0,98.65,96.68,91.95,69.45,103.87,74.07,72.45,129.82,88.85,92.15
6753.0,98.38,96.7,91.6,69.15,103.58,74.28,72.47,129.85,88.77,92.18
6754.0,98.12,96.77,91.2,68.75,103.3,74.47,72.52,129.92,88.68,92.2
6755.0,97.87,96.85,90.75,68.35,103.07,74.62,72.57,130.0,88.6,92.15
6756.0,97.78,97.08,90.3,67.92,102.77,74.85,72.57,130.0,88.43,92.05
6757.0,97.88,97.32,89.88,67.83,102.5,75.12,72.53,129.92,88.25,91.9
6758.0,97.95,97.53,89.28,67.75,102.22,75.45,72.3,129.82,88.07,91.72
6759.0,98.07,97.73,88.68,67.67,101.95,75.67,72.08,129.68,87.87,91.52
6760.0,98.18,97.9,88.08,67.58,101.68,75.9,71.78,129.57,87.67,91.32
6761.0,98.25,98.0,87.32,67.47,101.48,76.18,71.57,129.4,87.47,91.03
6762.0,98.35,98.05,86.5,67.37,101.3,76.52,71.35,129.22,87.32,90.73
6763.0,98.47,98.08,85.68,67.37,101.05,76.85,71.12,129.03,87.18,90.47
6764.0,98.55,98.07,84.8,67.37,100.8,77.2,70.8,128.87,87.05,90.2
6765.0,98.55,98.03,84.2,67.38,100.58,77.5,70.5,128.7,86.93,89.93
6766.0,98.53,97.97,83.67,67.4,100.38,77.9,70.22,128.37,86.85,89.67
6767.0,98.53,97.88,83.08,67.42,100.17,78.22,69.93,128.02,86.77,89.43
6768.0,98.6,97.82,82.5,67.37,99.92,78.45,69.68,127.65,86.7,89.25
6769.0,98.65,97.77,81.92,67.17,99.68,78.73,69.42,127.3,86.62,89.03
6770.0,98.73,97.7,81.35,67.02,99.42,78.93,69.22,126.93,86.52,88.8
6771.0,98.88,97.63,80.75,66.93,99.17,79.08,69.07,126.55,86.43,88.57
6772.0,99.02,97.52,79.98,67.0,98.9,79.35,68.97,126.25,86.33,88.3
