relative_time,S1_HR,S2_HR,S3_HR,S4_HR,S5_HR,S6_HR,S7_HR,S8_HR,S9_HR,S10_HR
5257.0,63.7,79.0,101.07,90.92,94.68,98.08,98.0,86.13,96.4,91.7
5258.0,63.7,79.55,101.05,91.17,95.3,97.77,97.22,87.02,96.35,92.25
5259.0,63.7,79.98,101.0,91.38,95.87,97.47,96.35,87.77,96.25,92.78
5260.0,63.67,80.68,101.62,91.7,96.45,97.12,95.55,88.48,96.18,93.33
5261.0,63.62,81.33,102.22,91.98,97.0,96.85,94.75,89.2,96.1,93.88
5262.0,63.57,81.97,102.85,92.3,97.58,96.65,93.98,89.87,96.05,94.43
5263.0,63.53,82.58,103.48,92.62,98.22,96.3,93.2,90.52,96.12,94.62
5264.0,63.47,83.1,104.13,92.9,98.83,95.95,92.42,91.22,96.17,94.87
5265.0,63.43,83.63,104.78,93.22,99.42,95.62,91.82,91.92,96.22,95.13
5266.0,63.38,84.18,105.45,93.45,99.98,95.27,91.9,92.37,96.3,95.5
5267.0,63.43,84.7,106.13,93.67,100.4,94.9,92.07,92.83,96.33,95.18
5268.0,63.53,85.18,106.85,93.93,100.82,94.35,92.3,93.32,96.38,95.0
5269.0,63.65,85.6,107.58,94.18,101.28,93.8,92.5,93.77,96.15,94.85
5270.0,63.78,86.02,108.27,94.42,101.72,93.27,92.7,94.25,95.6,94.88
5271.0,63.93,86.45,108.95,94.68,102.08,92.75,92.88,94.72,95.07,94.92
5272.0,64.18,86.67,109.55,95.02,102.4,92.25,93.12,95.18,94.5,94.97
5273.0,64.47,86.88,110.12,95.38,102.75,91.88,93.3,95.62,93.93,95.08
5274.0,64.83,87.08,110.67,95.6,103.13,91.47,93.48,96.1,93.37,95.2
5275.0,65.12,87.37,110.72,95.8,103.53,91.07,93.63,96.57,92.82,95.37
5276.0,65.42,87.65,110.75,96.02,103.88,90.72,93.75,97.02,92.33,95.57
5277.0,65.65,87.95,110.75,96.22,104.08,90.35,93.87,97.5,91.8,95.73
5278.0,65.93,88.27,110.73,96.15,104.3,89.95,93.98,98.03,91.27,95.93
5279.0,66.32,88.62,110.7,96.07,104.53,89.52,94.1,98.57,90.88,96.1
5280.0,66.75,88.98,110.68,95.95,104.75,89.1,94.18,99.1,90.53,96.3
5281.0,67.2,89.32,110.67,95.9,105.03,88.7,94.07,99.7,90.22,96.5
5282.0,67.65,89.67,110.65,95.87,105.35,88.32,93.98,100.27,89.88,96.55
5283.0,68.15,90.02,110.62,95.78,105.67,87.93,93.95,100.83,89.72,96.58
5284.0,68.62,90.35,110.67,95.68,105.82,87.68,94.12,101.43,89.55,96.68
5285.0,69.1,90.7,110.63,95.58,106.03,87.43,94.37,102.02,89.33,96.75
5286.0,69.52,91.05,110.67,95.37,106.27,87.18,94.6,102.62,89.07,96.83
5287.0,69.92,91.38,110.7,95.13,106.55,86.93,94.77,103.23,88.78,97.03
5288.0,70.33,91.75,110.77,94.93,106.87,86.7,94.92,103.85,88.5,97.23
5289.0,70.77,92.17,110.82,94.58,107.18,86.47,95.05,104.42,88.4,97.45
5290.0,71.0,92.47,110.87,94.25,107.47,86.58,95.22,105.0,88.08,97.18
5291.0,71.22,92.83,111.0,93.95,107.78,86.65,95.37,105.02,87.7,96.92
5292.0,71.4,93.25,111.1,93.62,108.15,86.67,95.52,104.95,87.32,96.78
5293.0,71.65,93.63,111.17,93.35,108.5,86.7,95.65,104.88,86.92,96.68
5294.0,71.97,94.03,111.22,93.22,108.82,86.73,95.77,104.82,86.48,96.6
5295.0,72.22,94.42,111.15,93.25,108.93,86.83,95.88,104.7,86.08,96.62
5296.0,72.43,94.8,111.07,93.23,109.07,87.22,96.07,104.6,85.95,96.57
5297.0,72.77,95.13,110.85,93.25,109.22,87.62,96.28,104.48,85.78,96.48
5298.0,73.13,95.47,110.63,93.32,109.48,87.98,96.5,104.42,85.78,96.57
5299.0,73.5,95.77,110.4,93.52,109.8,88.35,96.72,104.32,85.67,96.43
5300.0,73.88,96.05,110.17,93.72,109.97,88.73,97.0,104.23,85.57,96.3
5301.0,74.32,96.32,109.92,93.9,110.18,89.02,97.32,104.13,85.55,96.17
5302.0,74.75,96.58,109.68,94.05,109.9,89.28,97.63,103.9,85.42,95.93
5303.0,75.18,96.78,109.35,94.18,109.6,89.5,97.98,103.68,85.27,95.73
5304.0,75.65,96.92,108.95,94.33,109.3,89.62,98.28,103.48,85.1,95.53
5305.0,76.15,97.13,108.53,94.52,108.98,89.7,98.63,103.3,84.9,95.33
5306.0,76.67,97.37,108.15,94.62,108.67,89.73,98.98,103.18,85.08,95.1
5307.0,77.22,97.65,107.78,94.7,108.4,89.73,99.23,102.95,85.37,94.9
5308.0,77.57,97.95,107.43,94.73,108.12,89.72,99.5,102.73,86.02,94.75
5309.0,77.9,98.23,107.07,94.78,107.75,89.68,99.77,102.53,86.37,94.62
5310.0,78.17,98.47,106.68,94.82,107.53,89.6,100.1,102.18,86.93,94.48
5311.0,78.42,98.7,106.35,94.8,107.25,89.53,100.47,101.75,87.48,94.37
5312.0,78.68,99.05,106.0,94.85,106.97,89.55,100.78,101.33,87.88,94.25
5313.0,78.8,99.42,105.67,94.9,106.72,89.47,101.02,100.92,88.3,94.17
5314.0,78.9,99.8,105.28,94.88,106.5,89.37,101.25,100.55,88.72,94.07
5315.0,78.98,100.07,104.9,94.85,106.32,89.23,101.52,100.2,89.13,93.95
5316.0,78.82,100.32,104.55,94.82,106.18,89.03,101.77,99.92,89.55,93.87
5317.0,78.7,100.57,104.28,94.72,106.18,88.58,101.77,99.73,89.98,93.77
5318.0,78.6,100.22,104.02,94.57,106.17,88.22,101.82,99.58,90.43,93.62
5319.0,78.52,99.97,103.75,94.4,106.17,87.82,101.87,99.35,90.85,93.48
5320.0,78.4,99.45,103.53,94.03,106.17,87.5,101.83,99.2,91.22,93.28
5321.0,78.32,98.93,103.25,93.73,106.37,87.18,101.82,99.0,91.6,93.08
5322.0,78.23,98.35,102.97,93.4,106.6,86.77,101.77,98.77,91.88,92.85
5323.0,78.1,97.78,102.7,93.08,106.8,86.37,101.72,98.52,92.12,92.88
5324.0,77.95,97.27,102.37,92.73,107.02,85.95,101.73,98.28,92.25,92.77
5325.0,77.8,96.77,102.03,92.43,107.27,85.55,101.75,98.07,92.38,92.67
5326.0,77.68,96.23,101.7,92.15,107.62,85.1,101.87,97.55,92.5,92.38
5327.0,77.67,95.67,101.32,91.87,107.93,84.7,102.02,97.02,92.6,92.63
5328.0,77.63,95.1,100.9,91.53,108.23,84.33,102.1,96.45,92.78,92.78
5329.0,77.6,95.05,100.47,91.22,108.57,83.95,102.22,95.95,93.0,92.93
5330.0,77.57,94.97,100.07,90.88,108.95,83.52,102.3,95.4,93.22,92.9
5331.0,77.53,94.87,99.65,90.55,109.37,83.12,102.47,94.85,93.4,92.9
5332.0,77.52,94.9,99.27,90.23,109.83,82.95,102.57,94.28,93.57,92.87
5333.0,77.47,94.95,98.93,89.9,110.27,82.77,102.88,93.75,93.75,92.78
5334.0,77.42,94.98,98.77,89.63,110.78,82.55,103.2,93.2,93.92,92.68
5335.0,77.42,94.95,98.65,89.37,111.25,82.28,103.57,92.65,94.08,92.58
5336.0,77.42,94.87,98.45,89.13,111.65,81.92,103.93,92.12,94.22,92.47
5337.0,77.5,94.8,98.48,88.88,112.0,81.6,104.27,91.57,94.28,92.32
5338.0,77.53,94.72,98.5,88.67,112.17,81.78,104.65,90.98,94.4,92.13
5339.0,77.53,94.62,98.53,88.32,112.18,82.03,105.02,90.43,94.55,91.93
5340.0,77.52,94.5,98.55,88.0,112.22,82.32,105.42,89.85,94.67,91.65
5341.0,77.47,94.4,98.73,87.63,112.2,82.62,106.0,89.2,94.8,91.38
5342.0,77.43,94.3,98.9,87.28,112.13,82.88,106.52,88.55,94.92,91.13
5343.0,77.37,94.2,99.05,86.97,112.07,83.15,106.98,87.93,94.97,90.87
5344.0,77.18,94.12,99.15,86.65,112.0,83.33,107.22,87.27,94.98,90.57
5345.0,77.02,94.17,99.22,86.28,111.93,83.52,107.4,86.55,95.02,90.25
5346.0,76.87,94.3,99.25,86.13,111.47,83.75,107.42,85.82,95.12,89.9
5347.0,76.73,94.45,99.32,85.97,111.22,83.98,107.43,85.32,95.23,89.62
5348.0,76.6,94.6,99.5,85.78,110.98,84.2,107.47,84.8,95.32,89.28
5349.0,76.48,94.78,99.7,85.67,110.7,84.4,107.5,84.33,95.37,88.85
5350.0,76.38,95.08,99.88,85.7,110.43,84.6,107.5,83.83,95.5,88.4
5351.0,76.35,95.3,100.03,85.7,110.22,84.78,107.53,83.52,95.7,87.78
5352.0,76.38,95.53,100.18,85.7,110.0,84.97,107.55,83.33,95.88,87.15
5353.0,76.33,95.73,100.35,85.63,109.78,85.18,107.45,83.13,96.12,86.53
5354.0,76.22,95.93,100.52,85.53,109.57,85.4,107.33,82.93,96.4,85.87
5355.0,76.12,96.08,100.75,85.32,109.35,85.55,107.2,82.75,96.7,85.12
5356.0,76.15,96.2,101.0,85.13,109.1,85.7,107.07,82.65,96.75,84.35
5357.0,76.28,96.37,101.37,84.92,108.82,85.87,107.0,82.58,96.83,83.6
5358.0,76.27,96.52,101.73,84.73,108.85,86.03,106.85,82.63,96.72,82.78
5359.0,76.25,96.67,102.05,84.38,108.65,86.23,106.72,82.72,96.65,82.0
5360.0,76.27,96.87,102.38,84.0,109.1,86.48,106.52,82.75,96.53,81.2
5361.0,76.23,97.12,102.73,83.75,109.52,86.77,106.28,82.75,96.37,80.42
5362.0,76.2,97.38,103.07,83.55,109.97,87.1,106.08,82.75,96.28,79.7
5363.0,76.32,97.68,103.5,83.35,110.42,87.45,105.92,82.77,96.22,78.98
5364.0,76.43,98.02,103.9,83.12,111.02,87.8,105.78,82.82,96.15,78.27
5365.0,76.55,98.35,104.3,82.87,111.6,87.82,105.75,82.85,96.13,77.53
5366.0,76.63,98.67,104.67,82.65,112.17,87.85,105.7,82.85,95.78,76.82
5367.0,76.73,99.02,104.97,82.4,112.7,87.97,105.93,82.88,95.43,76.05
5368.0,76.87,99.32,105.25,82.22,113.22,88.08,106.15,82.95,95.0,75.23
5369.0,76.95,99.62,105.53,82.07,113.78,88.22,106.37,83.05,94.57,74.42
5370.0,77.03,99.92,105.72,81.92,114.23,88.5,106.62,83.13,93.97,73.83
5371.0,77.08,100.22,105.88,81.75,114.73,88.65,106.93,83.27,93.35,73.27
5372.0,77.12,100.47,106.0,81.63,115.23,88.8,107.3,83.37,92.9,72.65
5373.0,77.12,100.7,106.08,81.45,115.78,89.0,107.78,83.47,92.37,72.02
5374.0,77.18,100.95,106.18,81.35,116.3,89.25,108.2,83.5,91.82,71.38
5375.0,77.32,101.18,106.28,81.22,116.8,89.38,108.58,83.37,91.27,70.83
5376.0,77.68,101.42,106.35,81.07,117.27,89.55,108.97,83.25,90.7,70.35
5377.0,78.1,101.65,106.25,80.9,117.58,89.82,109.3,83.13,90.05,69.87
5378.0,78.52,101.83,106.2,80.75,117.82,90.07,109.58,83.0,89.48,69.4
5379.0,78.92,101.98,106.17,80.62,118.08,90.35,109.87,82.9,88.93,68.9
5380.0,79.33,102.15,106.12,80.6,118.35,90.62,110.17,82.78,88.87,68.45
5381.0,79.77,102.32,106.07,80.45,118.38,90.97,110.45,82.73,88.75,67.98
5382.0,80.22,102.53,106.05,80.3,118.35,91.35,110.77,82.83,88.65,67.53
5383.0,80.72,102.72,106.12,80.12,118.33,91.7,111.1,82.95,88.57,67.05
5384.0,81.27,102.87,106.25,80.02,118.32,92.1,111.37,83.05,88.52,66.7
5385.0,81.87,102.97,106.37,79.88,118.18,92.53,111.65,83.13,88.48,66.32
5386.0,82.42,103.12,106.47,79.82,117.98,93.02,111.97,83.58,88.43,66.05
5387.0,82.85,103.3,106.6,79.75,117.97,93.48,112.22,84.02,88.4,65.92
5388.0,83.35,103.47,106.75,79.67,118.03,94.08,112.58,84.5,88.23,65.75
5389.0,83.82,103.17,106.92,79.62,117.98,94.73,112.9,84.98,88.08,65.57
5390.0,84.28,102.9,107.08,79.58,117.92,95.4,113.17,85.45,87.9,65.57
5391.0,84.8,102.65,107.25,79.58,117.85,96.03,113.35,85.9,87.8,65.53
5392.0,85.3,102.47,107.45,79.57,117.8,96.45,113.35,86.2,87.67,65.48
5393.0,85.73,102.28,107.63,79.58,117.7,96.87,113.15,86.48,87.53,65.42
5394.0,86.1,102.12,107.75,79.67,117.52,97.28,112.97,86.77,87.37,65.23
5395.0,86.5,101.97,107.65,79.78,117.37,97.73,112.8,87.05,87.07,65.08
5396.0,86.9,101.9,107.65,79.88,117.28,98.23,112.88,87.3,86.78,64.9
5397.0,87.33,101.8,107.43,80.02,117.15,98.68,112.95,87.5,86.6,64.73
5398.0,87.77,101.7,107.3,80.17,117.23,98.63,112.98,87.68,86.28,64.57
5399.0,88.3,101.62,107.22,80.47,117.4,98.5,113.03,87.83,85.78,64.4
5400.0,88.78,101.52,107.13,80.78,117.55,98.38,113.12,88.18,85.43,64.25
5401.0,89.23,101.42,106.88,81.08,117.68,98.2,113.17,88.55,85.07,64.27
5402.0,89.72,101.32,106.67,81.45,117.83,98.05,113.25,88.88,84.77,64.45
5403.0,90.18,101.17,106.62,81.78,117.98,97.9,113.33,89.25,84.42,64.67
5404.0,90.75,101.18,106.6,82.12,118.18,97.83,113.42,89.65,84.1,64.9
5405.0,91.3,101.03,106.67,82.5,118.33,97.77,113.47,90.08,83.83,65.17
5406.0,91.88,100.8,106.73,82.78,119.05,97.6,113.7,90.52,83.57,65.45
5407.0,92.42,100.62,106.77,83.1,119.55,97.43,113.93,90.7,83.25,65.67
5408.0,92.97,100.47,106.67,83.33,120.1,97.22,114.17,90.95,82.98,65.87
5409.0,93.52,100.35,106.5,83.57,120.87,97.03,114.4,91.22,82.77,66.22
5410.0,94.12,100.2,106.28,83.58,121.62,96.83,114.67,91.58,82.55,66.6
5411.0,94.55,100.07,106.03,83.58,122.32,96.65,114.52,91.9,82.35,67.18
5412.0,94.85,99.93,105.83,83.58,122.93,96.47,114.37,92.2,82.12,67.77
5413.0,95.15,99.88,106.0,83.57,123.62,96.25,114.35,92.55,81.97,68.35
5414.0,95.48,99.83,106.47,83.55,124.33,96.03,114.32,92.92,81.82,68.62
5415.0,95.8,99.83,106.8,83.45,125.08,95.82,114.23,93.28,81.7,68.93
5416.0,95.97,99.93,107.25,83.47,126.05,95.6,114.15,93.62,81.55,69.25
5417.0,96.02,100.0,107.72,83.27,127.03,95.4,114.03,93.92,81.4,69.57
5418.0,96.13,100.07,108.2,83.05,127.68,95.32,113.97,94.07,81.32,69.98
5419.0,96.27,100.18,108.72,82.87,128.48,95.15,113.9,94.23,81.25,70.38
5420.0,96.38,100.28,109.2,82.7,128.8,94.92,113.85,94.58,81.17,70.77
5421.0,96.52,100.32,109.68,82.3,129.15,94.72,113.82,94.97,80.92,71.17
5422.0,96.68,100.38,110.15,81.87,129.43,94.52,113.75,95.32,80.75,71.75
5423.0,96.7,100.52,110.48,81.47,129.75,94.35,113.67,95.65,80.57,72.35
5424.0,96.75,100.67,110.85,81.03,129.88,94.2,113.58,95.88,80.4,72.93
5425.0,96.83,101.48,111.2,80.63,129.87,94.42,113.4,96.18,80.07,73.58
5426.0,96.95,102.27,111.32,80.25,129.87,94.63,113.23,96.48,79.77,74.3
5427.0,97.05,103.0,111.47,79.87,129.88,94.63,112.93,96.82,79.45,75.0
5428.0,97.12,103.75,111.72,79.48,129.88,94.65,112.58,97.17,79.27,75.75
5429.0,97.22,104.5,111.67,79.12,129.87,94.65,112.23,97.48,79.08,76.5
5430.0,97.27,105.25,111.77,78.75,129.82,94.57,111.72,97.82,78.97,77.03
5431.0,97.33,106.0,111.93,78.35,129.75,94.53,111.18,97.93,78.88,77.47
5432.0,97.4,106.78,112.15,77.82,129.62,94.47,110.67,98.12,78.77,77.92
5433.0,97.48,107.55,112.08,77.28,129.47,94.47,110.18,98.3,78.7,78.32
5434.0,97.52,108.33,112.05,76.73,129.32,94.42,109.73,98.47,78.7,78.72
5435.0,97.58,109.15,112.08,76.23,129.12,94.52,109.33,98.83,78.7,79.07
5436.0,97.7,109.9,112.1,75.73,128.92,94.58,108.95,99.17,78.75,79.37
5437.0,97.8,110.65,112.15,75.25,128.73,94.55,108.58,99.47,78.85,79.63
5438.0,97.9,111.45,112.2,74.78,128.65,94.48,108.33,99.78,78.85,79.92
5439.0,97.97,112.27,112.25,74.33,128.58,94.42,108.07,100.08,78.87,80.23
5440.0,98.03,112.97,112.32,73.88,128.5,94.27,107.77,100.4,78.47,80.58
5441.0,98.07,113.68,112.4,73.57,128.47,94.07,107.48,100.7,78.12,80.93
5442.0,97.98,113.32,112.45,73.27,128.5,93.88,107.18,100.97,77.78,81.5
5443.0,97.95,112.98,112.42,73.03,128.42,93.67,106.9,101.27,77.5,82.1
5444.0,97.88,112.65,112.28,72.75,128.42,93.43,106.78,101.58,77.32,82.7
5445.0,97.77,113.72,112.17,72.43,128.52,93.18,106.67,101.95,76.95,83.3
5446.0,97.68,114.8,112.02,72.05,128.6,92.92,106.73,102.27,76.58,83.93
5447.0,97.58,115.88,111.85,71.67,128.7,92.6,106.92,102.63,76.17,84.55
5448.0,97.42,116.97,111.67,71.65,129.05,92.28,106.98,102.92,75.8,85.18
5449.0,97.22,116.83,111.47,71.57,129.43,91.93,107.1,103.18,75.43,85.83
5450.0,97.02,116.67,111.2,71.45,129.82,91.58,107.2,103.47,75.08,86.33
5451.0,96.73,116.48,110.95,71.33,130.17,91.23,107.3,103.78,74.7,86.82
5452.0,96.48,116.32,110.68,71.25,130.48,90.87,107.62,104.25,74.37,87.33
5453.0,96.3,116.13,110.45,71.15,130.83,90.52,107.65,104.73,74.03,87.85
5454.0,96.1,115.95,110.08,71.0,131.15,90.23,107.42,105.32,73.67,88.48
5455.0,95.92,115.83,109.97,70.85,131.43,89.97,107.12,105.87,73.42,89.07
5456.0,95.73,115.78,109.85,70.7,131.72,89.77,106.62,106.4,73.2,89.57
5457.0,95.47,115.82,109.73,70.5,132.05,89.65,106.2,106.98,72.95,90.05
5458.0,95.22,115.82,109.42,70.3,132.37,89.57,105.75,107.58,72.75,90.53
5459.0,94.87,115.72,109.0,70.3,132.73,89.53,105.28,108.23,72.73,91.08
5460.0,94.55,115.65,108.53,70.32,133.08,89.47,104.78,108.72,72.55,91.63
5461.0,94.3,115.58,108.1,70.37,133.43,89.47,104.27,109.22,72.33,92.02
5462.0,94.05,115.48,107.67,70.32,133.78,89.43,103.75,109.73,72.05,92.28
5463.0,93.82,115.45,107.07,70.3,134.13,89.4,103.15,110.22,71.63,92.52
5464.0,93.62,115.25,106.48,70.25,134.45,89.22,102.58,110.72,71.17,92.83
5465.0,93.42,115.07,105.93,70.17,134.8,89.12,102.02,111.2,70.7,93.07
5466.0,93.23,114.88,105.38,69.98,135.0,89.08,101.43,111.63,70.38,93.25
5467.0,93.12,114.68,104.88,69.77,135.17,89.08,100.78,112.12,70.12,93.5
5468.0,93.0,114.48,104.4,69.62,135.27,89.18,100.15,112.57,69.83,93.73
5469.0,92.9,114.22,103.97,69.45,135.28,89.28,99.55,112.95,69.53,93.83
5470.0,92.7,114.0,103.57,69.28,135.33,89.42,98.88,113.35,69.23,93.85
5471.0,92.6,113.78,103.2,69.13,135.47,89.58,98.63,113.77,68.88,93.8
5472.0,92.58,113.55,102.7,69.0,135.62,89.93,98.42,114.18,68.57,93.78
5473.0,92.58,113.28,101.9,68.88,134.82,90.28,98.2,114.58,68.22,93.73
5474.0,92.52,112.47,100.8,68.77,133.87,90.57,98.0,114.9,67.87,94.05
5475.0,92.45,112.55,99.85,68.68,132.9,90.53,97.95,115.27,67.52,94.35
5476.0,92.37,112.67,98.73,68.5,131.75,89.98,97.87,115.67,67.18,94.6
5477.0,92.33,112.65,97.63,68.57,130.62,89.42,97.8,116.1,66.83,94.9
5478.0,92.28,112.63,96.53,68.67,129.42,88.72,97.78,116.55,66.45,95.23
5479.0,92.27,112.57,95.38,68.77,128.2,88.03,97.73,116.97,65.9,95.53
5480.0,92.22,112.5,94.25,68.92,127.0,87.23,97.65,117.22,65.32,95.83
5481.0,92.17,112.47,93.07,69.33,125.73,86.4,97.55,117.48,64.93,96.1
5482.0,92.07,112.4,91.9,69.75,124.47,85.53,97.55,117.78,64.57,96.18
5483.0,91.95,112.25,90.68,70.17,124.13,84.63,97.53,118.07,64.15,96.22
5484.0,91.78,112.07,89.62,70.6,123.88,83.77,97.47,118.38,63.72,96.23
5485.0,91.57,111.17,88.6,70.97,123.85,82.9,97.38,118.63,63.45,96.22
5486.0,91.33,110.3,87.93,71.35,123.83,82.17,97.25,118.92,63.17,96.13
5487.0,91.13,108.88,87.27,71.78,123.82,81.65,96.95,119.17,63.07,96.07
5488.0,90.9,108.97,86.45,72.28,123.8,81.37,96.73,119.4,62.97,95.9
5489.0,90.68,109.05,85.88,72.78,123.78,81.12,96.53,119.62,62.85,95.77
5490.0,90.5,109.13,85.3,73.4,123.78,80.88,96.5,119.82,62.67,95.43
5491.0,90.33,109.25,84.65,74.03,123.82,80.65,96.4,120.2,62.48,95.17
5492.0,90.13,109.35,83.98,74.7,123.85,80.92,96.25,120.53,62.32,94.9
5493.0,89.9,109.47,83.6,75.42,123.9,81.13,96.05,120.83,62.17,94.65
5494.0,89.65,108.08,83.18,76.15,123.97,81.32,95.82,121.17,61.95,94.38
5495.0,89.35,106.72,82.57,76.88,124.17,81.43,95.47,121.48,61.73,94.12
5496.0,89.02,105.32,81.98,77.63,124.37,81.57,95.08,121.82,61.52,93.82
5497.0,88.63,103.97,81.45,78.4,124.57,81.65,94.7,122.2,61.38,93.53
5498.0,88.22,102.63,80.9,79.25,124.77,81.77,94.18,122.5,61.25,93.22
5499.0,87.9,101.38,80.32,80.07,124.82,81.87,93.7,122.7,61.12,92.88
5500.0,87.6,100.23,79.73,80.83,124.65,81.97,93.18,122.83,60.97,92.6
5501.0,87.32,99.12,79.03,81.53,124.4,82.05,92.7,123.0,60.93,92.45
5502.0,87.17,99.15,78.33,82.23,124.08,82.1,92.22,123.13,60.88,92.1
5503.0,86.98,99.15,77.68,82.9,123.93,82.22,91.72,123.25,60.85,91.77
5504.0,86.92,99.18,77.13,83.57,123.7,82.33,91.05,123.33,60.78,91.43
5505.0,86.88,97.87,76.6,84.25,123.45,82.37,90.35,123.37,60.87,91.12
5506.0,86.9,96.53,76.12,84.88,123.22,82.42,89.43,123.38,60.98,90.78
5507.0,86.9,95.2,75.62,85.52,122.97,82.55,88.43,123.37,61.15,90.5
5508.0,86.87,93.88,75.08,85.73,122.42,82.62,87.37,123.42,61.3,90.22
5509.0,86.9,93.82,74.6,85.98,121.83,82.67,86.33,123.45,61.45,89.92
5510.0,86.9,93.73,74.27,86.27,121.2,82.75,85.42,123.5,61.63,89.53
5511.0,86.88,93.67,73.88,86.55,120.6,82.82,84.48,123.53,61.67,89.15
5512.0,86.85,93.6,73.52,86.8,120.0,82.9,83.52,123.53,61.68,88.75
5513.0,86.82,93.5,73.08,87.05,119.4,82.98,82.87,123.52,61.82,88.45
5514.0,86.78,93.38,72.75,87.3,118.87,83.05,82.48,123.4,62.03,88.15
5515.0,86.7,93.23,72.37,87.55,118.3,83.13,82.2,123.33,62.3,87.85
5516.0,86.65,92.97,71.95,87.8,117.75,83.17,81.9,123.32,62.65,87.67
5517.0,86.65,92.57,71.55,88.12,117.25,83.15,81.55,123.38,63.03,87.23
5518.0,86.62,92.2,71.3,88.42,116.73,83.12,81.23,123.45,63.38,86.78
5519.0,86.67,91.95,71.12,88.53,116.33,83.17,80.93,123.48,63.77,86.32
5520.0,86.73,91.68,70.93,88.62,116.0,83.2,80.72,123.55,64.17,85.82
5521.0,86.78,91.4,70.68,88.68,115.68,83.2,80.55,123.68,64.58,85.3
5522.0,86.77,91.17,70.42,88.75,115.13,83.2,80.37,123.83,65.02,84.75
5523.0,86.73,90.93,70.17,88.8,114.62,83.22,80.27,123.95,65.53,84.28
5524.0,86.73,90.8,69.95,88.85,113.87,83.37,80.13,124.05,66.05,83.82
5525.0,86.72,90.65,69.67,88.97,113.18,83.43,80.0,124.17,66.6,83.18
5526.0,86.7,90.48,69.37,89.25,112.55,83.48,79.87,124.32,67.02,82.6
5527.0,86.67,90.28,69.02,89.7,111.92,83.48,79.92,124.43,67.43,82.02
5528.0,86.58,90.12,68.52,90.17,111.27,83.42,79.82,124.5,67.85,81.45
5529.0,86.4,89.95,68.02,90.62,110.48,83.27,79.67,124.65,68.33,80.9
5530.0,86.27,89.77,67.87,91.1,109.82,83.12,79.53,124.73,68.83,80.48
5531.0,86.15,89.57,67.78,91.57,109.28,82.95,79.4,124.8,69.37,80.12
5532.0,86.08,89.62,67.78,92.05,108.87,82.6,79.23,124.93,69.87,79.72
5533.0,86.05,89.68,67.7,92.53,109.33,82.18,79.02,125.07,70.33,79.32
5534.0,86.07,90.3,67.62,93.0,109.95,81.82,78.85,125.3,70.83,78.95
5535.0,86.12,90.0,67.55,93.47,110.58,81.82,78.47,125.55,71.3,78.52
5536.0,86.18,89.58,67.57,93.9,111.2,82.32,78.1,125.8,71.83,78.13
5537.0,86.22,89.4,67.65,94.28,111.75,82.8,77.7,126.0,72.37,77.7
5538.0,86.25,89.25,67.75,94.62,112.38,83.32,77.43,126.13,72.93,77.3
5539.0,86.25,89.12,67.92,94.97,112.98,83.85,77.17,126.13,73.6,76.92
5540.0,86.3,89.02,68.05,95.3,113.57,84.5,76.88,126.05,74.22,76.6
5541.0,86.3,88.95,68.27,95.53,114.2,85.22,76.65,125.95,74.78,76.3
5542.0,86.33,88.9,68.4,95.78,114.87,85.97,76.28,125.8,75.35,76.0
5543.0,86.35,88.93,68.63,96.03,114.55,86.7,75.93,125.7,75.98,75.73
5544.0,86.33,88.98,68.78,96.35,114.2,87.43,75.62,125.62,76.62,75.5
5545.0,86.1,89.08,68.83,96.68,113.85,88.22,75.33,125.52,77.23,75.27
5546.0,85.93,89.2,68.77,97.03,113.52,88.85,75.05,125.38,77.88,75.08
5547.0,85.67,89.83,68.72,97.37,113.18,89.4,74.9,125.25,78.35,74.9
5548.0,85.43,89.0,68.72,97.57,112.88,89.77,74.72,125.12,78.77,74.78
5549.0,85.2,88.18,68.77,97.83,112.53,90.12,74.5,124.98,79.2,74.53
5550.0,84.98,87.38,68.53,97.9,112.18,90.48,74.27,124.87,79.62,74.5
5551.0,84.75,86.57,68.3,97.88,111.85,90.85,74.08,124.75,80.02,74.47
5552.0,84.55,85.82,68.08,97.92,111.58,90.73,73.9,124.68,80.42,74.45
5553.0,84.38,85.12,67.85,97.97,111.38,90.6,73.73,124.65,80.82,74.42
5554.0,84.0,85.88,67.63,97.97,111.18,90.38,73.55,124.58,81.3,74.38
5555.0,83.67,86.65,67.53,97.98,110.2,90.17,73.43,124.48,81.78,74.37
5556.0,83.33,87.55,67.42,97.97,109.1,89.95,73.33,124.4,82.23,74.37
5557.0,82.98,88.37,67.43,97.93,108.05,89.82,73.25,124.35,82.63,74.37
5558.0,82.62,89.17,67.3,97.77,107.02,89.63,73.03,124.38,83.0,74.38
5559.0,82.18,89.9,67.2,97.63,106.12,89.43,72.88,124.48,83.38,74.37
5560.0,81.75,90.62,67.12,97.57,105.4,89.32,72.82,124.58,83.78,74.32
5561.0,81.5,91.27,67.15,97.53,104.75,89.22,72.72,124.65,84.02,74.1
5562.0,81.28,91.73,67.15,97.48,104.1,89.15,72.63,124.75,84.3,73.87
5563.0,81.2,92.23,67.07,97.47,103.37,89.07,72.55,125.02,84.55,73.65
5564.0,81.03,92.77,66.95,97.5,102.72,89.0,72.48,125.33,84.82,73.45
5565.0,80.85,93.28,66.77,97.53,102.07,89.0,72.45,125.63,85.2,73.25
